x_m,z_m
135.100000,-7.155830039969e-05
135.150000,-7.212613486900e-05
135.200000,-4.716053915946e-05
135.250000,-6.442768341290e-05
135.300000,-1.075879222637e-04
135.350000,-9.582623791333e-05
135.400000,-8.221453742272e-05
135.450000,-9.123686815262e-05
135.500000,-9.563349034092e-05
135.550000,-1.144036232372e-04
135.600000,-1.261671681225e-04
135.650000,-1.219374732789e-04
135.700000,-1.195026947254e-04
135.750000,-1.110846478354e-04
135.800000,-1.141497124408e-04
135.850000,-1.380238132420e-04
135.900000,-1.416557262216e-04
135.950000,-1.310565140415e-04
136.000000,-1.513750975775e-04
136.050000,-1.651739092501e-04
136.100000,-1.583874259026e-04
136.150000,-1.672837125071e-04
136.200000,-1.580343134821e-04
136.250000,-1.479919694221e-04
136.300000,-1.574690265162e-04
136.350000,-1.374875467618e-04
136.400000,-1.208213170468e-04
136.450000,-1.146832274202e-04
136.500000,-1.010286236132e-04
136.550000,-1.190552899990e-04
136.600000,-1.368347132125e-04
136.650000,-1.293099443090e-04
136.700000,-1.058910780370e-04
136.750000,-6.225795701624e-05
136.800000,-3.917679913919e-05
136.850000,-4.895264652545e-05
136.900000,-6.003132727386e-05
136.950000,-3.917594393466e-05
137.000000,-1.314407623218e-05
137.050000,-4.768368215579e-05
137.100000,-7.861853492823e-05
137.150000,-5.845808604042e-05
137.200000,-5.400597087197e-05
137.250000,-5.908710415325e-05
137.300000,-3.157349625666e-05
137.350000,6.467841967788e-06
137.400000,7.605311921418e-07
137.450000,-3.130316914189e-05
137.500000,-4.480774443986e-05
137.550000,-5.865451403464e-05
137.600000,-3.684225972361e-05
137.650000,-5.785084658285e-06
137.700000,-4.703534925173e-05
137.750000,-7.835122801320e-05
137.800000,-7.665213169059e-05
137.850000,-8.379314578818e-05
137.900000,-6.801313426174e-05
137.950000,-5.242765566812e-05
138.000000,-3.730922965043e-05
138.050000,-2.328214599990e-05
138.100000,-3.819577173243e-05
138.150000,-4.573987925756e-05
138.200000,-4.332435690215e-05
138.250000,-3.772548404455e-05
138.300000,-4.068821273793e-05
138.350000,-6.703991789096e-05
138.400000,-6.778389604021e-05
138.450000,-5.448551255785e-05
138.500000,-5.022736080095e-05
138.550000,-2.774024994472e-05
138.600000,-1.564289832105e-06
138.650000,8.372303198888e-06
138.700000,-7.345455270608e-06
138.750000,-2.755275483126e-05
138.800000,-3.512033927971e-05
138.850000,-4.088921259211e-05
138.900000,-1.137777567017e-05
138.950000,4.755249345414e-05
139.000000,8.580194593452e-05
139.050000,8.210577937985e-05
139.100000,5.845045708037e-05
139.150000,6.970516805440e-05
139.200000,9.578280344442e-05
139.250000,1.109910587737e-04
139.300000,1.126772362473e-04
139.350000,7.785696565180e-05
139.400000,7.127104890496e-05
139.450000,1.041870503081e-04
139.500000,1.244224216785e-04
139.550000,1.441366418662e-04
139.600000,1.316433247717e-04
139.650000,1.044742166437e-04
139.700000,1.057160910077e-04
139.750000,9.639654741961e-05
139.800000,7.727140702233e-05
139.850000,6.226805304159e-05
139.900000,7.133545462848e-05
139.950000,8.580341544059e-05
140.000000,6.417698318570e-05
140.050000,6.259364955453e-05
140.100000,5.633241076979e-05
140.150000,2.452748217446e-05
140.200000,4.168568087671e-05
140.250000,5.922849538781e-05
140.300000,4.728355110299e-05
140.350000,3.653586199162e-05
140.400000,3.943146600973e-05
140.450000,6.166286389646e-05
140.500000,3.641888130270e-05
140.550000,2.411838818429e-05
140.600000,7.095596756652e-05
140.650000,4.782759120416e-05
140.700000,1.489179241373e-05
140.750000,3.804139630289e-05
140.800000,4.112637351631e-05
140.850000,5.632944842937e-05
140.900000,8.215297572893e-05
140.950000,9.607848218835e-05
141.000000,1.077598366708e-04
141.050000,8.388756201813e-05
141.100000,6.761345620830e-05
141.150000,7.333212478427e-05
141.200000,5.004112507836e-05
141.250000,3.527065430367e-05
141.300000,7.464320051841e-05
141.350000,1.259260151762e-04
141.400000,1.311262141173e-04
141.450000,1.330868244805e-04
141.500000,1.584554456693e-04
141.550000,1.524772207400e-04
141.600000,1.373404579043e-04
141.650000,1.188736129285e-04
141.700000,9.993206775037e-05
141.750000,1.295724776051e-04
141.800000,1.204094730153e-04
141.850000,3.832581950547e-05
141.900000,-2.475010665551e-05
141.950000,-6.274310743772e-05
142.000000,-7.642959710269e-05
142.050000,-7.848707596727e-05
142.100000,-1.001387971850e-04
142.150000,-1.165414496699e-04
142.200000,-1.252137261135e-04
142.250000,-1.194266119175e-04
142.300000,-1.046835528089e-04
142.350000,-1.095158932632e-04
142.400000,-9.552010219731e-05
142.450000,-6.159058845573e-05
142.500000,-7.296588471743e-05
142.550000,-1.241113256213e-04
142.600000,-1.307803932232e-04
142.650000,-8.278729704368e-05
142.700000,-7.119832166639e-05
142.750000,-8.163881478944e-05
142.800000,-7.105691525344e-05
142.850000,-8.642779143402e-05
142.900000,-8.781963467318e-05
142.950000,-6.168815963926e-05
143.000000,-6.711737241223e-05
143.050000,-6.110292823604e-05
143.100000,-4.250677683104e-05
143.150000,-4.247505395767e-05
143.200000,-3.665767823214e-05
143.250000,-5.788990664202e-05
143.300000,-8.974683498471e-05
143.350000,-7.386711766738e-05
143.400000,-4.653291462210e-05
143.450000,-3.905453794224e-05
143.500000,-4.461463730012e-05
143.550000,-4.320681561059e-05
143.600000,-9.942253133700e-06
143.650000,2.727257575600e-05
143.700000,1.858578653287e-05
143.750000,-3.831121925998e-05
143.800000,-7.811996275934e-05
143.850000,-7.074032804245e-05
143.900000,-7.137217726347e-05
143.950000,-8.594989799585e-05
144.000000,-9.051380350123e-05
144.050000,-8.598915354507e-05
144.100000,-5.637294859580e-05
144.150000,-3.140049435894e-05
144.200000,-3.659186406140e-05
144.250000,-3.230247008329e-05
144.300000,-2.111117153710e-05
144.350000,-3.400320861645e-05
144.400000,-5.240898424842e-05
144.450000,-3.048112586246e-05
144.500000,2.090234210819e-05
144.550000,1.247580188411e-05
144.600000,-5.360153176992e-05
144.650000,-5.406822835695e-05
144.700000,2.396738106251e-06
144.750000,3.118588765851e-06
144.800000,-1.559201254414e-05
144.850000,2.524198042456e-06
144.900000,5.341566205482e-06
144.950000,-4.316609892930e-06
145.000000,-1.274336854721e-05
145.050000,-2.599258094064e-05
145.100000,-2.832969977479e-06
145.150000,2.848440222079e-05
145.200000,3.729475614094e-05
145.250000,4.936274571340e-05
145.300000,4.926680771438e-05
145.350000,4.759802195567e-05
145.400000,3.887087643290e-05
145.450000,-1.854539549780e-06
145.500000,-2.736423180916e-05
145.550000,-3.010239352775e-05
145.600000,-1.821127517274e-05
145.650000,1.586114080705e-05
145.700000,4.064940295707e-05
145.750000,6.077753900652e-05
145.800000,4.992216194474e-05
145.850000,6.376823871505e-06
145.900000,4.159378584830e-05
145.950000,1.034542678441e-04
146.000000,7.216821651874e-05
146.050000,4.218634762221e-05
146.100000,6.172847965353e-05
146.150000,6.579046814164e-05
146.200000,6.846397195408e-05
146.250000,6.231194286093e-05
146.300000,4.626362156219e-05
146.350000,5.488281315068e-05
146.400000,3.776540729792e-05
146.450000,1.617474720681e-05
146.500000,4.848483438204e-05
146.550000,6.584131549640e-05
146.600000,6.622899027484e-05
146.650000,9.091376480533e-05
146.700000,1.120838911114e-04
146.750000,1.205218184691e-04
146.800000,9.072247189615e-05
146.850000,6.246201801066e-05
146.900000,9.963099917581e-05
146.950000,1.245005842976e-04
147.000000,1.330753425175e-04
147.050000,1.686061255848e-04
147.100000,1.534110902244e-04
147.150000,1.149956676910e-04
147.200000,1.197306377188e-04
147.250000,1.146012785691e-04
147.300000,1.041162917300e-04
147.350000,1.064803351382e-04
147.400000,9.364393934293e-05
147.450000,9.526685005863e-05
147.500000,1.277457854819e-04
147.550000,1.608730460671e-04
147.600000,1.626366182847e-04
147.650000,1.362711033379e-04
147.700000,1.226652104882e-04
147.750000,1.028083523307e-04
147.800000,8.755224904555e-05
147.850000,1.167440295344e-04
147.900000,1.167928399524e-04
147.950000,9.217636948019e-05
148.000000,9.650262374277e-05
148.050000,9.098689514107e-05
148.100000,1.094432330014e-04
148.150000,1.452357256923e-04
148.200000,1.366263777210e-04
148.250000,1.241646324182e-04
148.300000,1.002766465697e-04
148.350000,5.876959628506e-05
148.400000,5.824813658885e-05
148.450000,8.196630163638e-05
148.500000,1.005813835071e-04
148.550000,1.259932037300e-04
148.600000,1.530869255382e-04
148.650000,1.558530836654e-04
148.700000,1.588590650562e-04
148.750000,1.897259688824e-04
148.800000,1.933305826984e-04
148.850000,1.874431944816e-04
148.900000,2.150529169568e-04
148.950000,2.316566171327e-04
149.000000,2.519277322907e-04
149.050000,2.810939511202e-04
149.100000,2.964465644866e-04
149.150000,3.219431992727e-04
149.200000,3.292283331147e-04
149.250000,3.113533331762e-04
149.300000,2.999221752213e-04
149.350000,2.819791473122e-04
149.400000,2.594587308927e-04
149.450000,2.492000245954e-04
149.500000,2.575292369487e-04
149.550000,2.687817928250e-04
149.600000,2.743175922696e-04
149.650000,2.791242185800e-04
149.700000,2.544419451461e-04
149.750000,2.226451688477e-04
149.800000,2.138259451251e-04
149.850000,1.899637669906e-04
149.900000,1.701948541157e-04
149.950000,1.763457877856e-04
150.000000,1.564674574757e-04
150.050000,1.078065843500e-04
150.100000,8.661162916401e-05
150.150000,8.319643489361e-05
150.200000,5.495118600322e-05
150.250000,5.077264484061e-05
150.300000,7.145957933708e-05
150.350000,5.270914647008e-05
150.400000,5.542557414892e-05
150.450000,8.232565596457e-05
150.500000,6.402268869788e-05
150.550000,6.746380943534e-05
150.600000,9.103820838486e-05
150.650000,6.710699503753e-05
150.700000,4.673063554886e-05
150.750000,5.356290482273e-05
150.800000,5.835316188143e-05
150.850000,6.083647477760e-05
150.900000,7.945144352721e-05
150.950000,1.117897047172e-04
151.000000,1.085362033730e-04
151.050000,9.543303844782e-05
151.100000,1.111619533155e-04
151.150000,1.041230653390e-04
151.200000,9.580325057475e-05
151.250000,1.020878242322e-04
151.300000,7.860778444282e-05
151.350000,5.603408243541e-05
151.400000,3.481633308451e-05
151.450000,1.252612007598e-05
151.500000,2.315018685037e-05
151.550000,3.936023481998e-05
151.600000,5.917406469096e-05
151.650000,6.751401050247e-05
151.700000,4.924020685042e-05
151.750000,6.386490698060e-05
151.800000,8.897010820237e-05
151.850000,9.728412423830e-05
151.900000,1.248352005110e-04
151.950000,1.539944416334e-04
152.000000,1.782895582621e-04
152.050000,2.028509223392e-04
152.100000,2.342750488194e-04
152.150000,2.704140481498e-04
152.200000,2.580474617652e-04
152.250000,2.349479485292e-04
152.300000,2.562857319695e-04
152.350000,2.638674865356e-04
152.400000,2.447033425389e-04
152.450000,2.281776725588e-04
152.500000,2.130104473743e-04
152.550000,2.080232878422e-04
152.600000,2.115759197366e-04
152.650000,2.246115599597e-04
152.700000,2.538673483063e-04
152.750000,2.859877779606e-04
152.800000,3.135350417912e-04
152.850000,3.253190664933e-04
152.900000,3.232325984329e-04
152.950000,3.320785454791e-04
153.000000,3.323237266672e-04
153.050000,3.179283207644e-04
153.100000,3.193928230158e-04
153.150000,3.060637973787e-04
153.200000,2.803404788696e-04
153.250000,2.809534676742e-04
153.300000,2.727609345404e-04
153.350000,2.677475152733e-04
153.400000,2.850987787785e-04
153.450000,2.778311428939e-04
153.500000,2.713066808361e-04
153.550000,2.664114225569e-04
153.600000,2.105878437114e-04
153.650000,1.626562007257e-04
153.700000,1.698754414978e-04
153.750000,1.777726978291e-04
153.800000,1.813490754178e-04
153.850000,2.089792621338e-04
153.900000,2.168871748102e-04
153.950000,1.932164079361e-04
154.000000,1.843716723151e-04
154.050000,1.682842286597e-04
154.100000,1.448228149270e-04
154.150000,1.697557974534e-04
154.200000,2.063734535093e-04
154.250000,2.020910663345e-04
154.300000,1.862768072924e-04
154.350000,1.928035731353e-04
154.400000,2.167386060019e-04
154.450000,2.359382972387e-04
154.500000,2.565271747956e-04
154.550000,2.843006538218e-04
154.600000,2.756993548374e-04
154.650000,2.502983245247e-04
154.700000,2.802048439945e-04
154.750000,3.035344251746e-04
154.800000,2.709100404643e-04
154.850000,2.584626597222e-04
154.900000,2.465494758370e-04
154.950000,2.204967006636e-04
155.000000,2.338614401629e-04
155.050000,2.399737138159e-04
155.100000,2.368982292619e-04
155.150000,2.383799373324e-04
155.200000,2.048049812414e-04
155.250000,1.671010964176e-04
155.300000,1.259248674339e-04
155.350000,1.270496688908e-04
155.400000,2.050832324650e-04
155.450000,2.161216129551e-04
155.500000,1.582995130434e-04
155.550000,1.290236001731e-04
155.600000,9.930266003568e-05
155.650000,7.150248801328e-05
155.700000,6.416656257152e-05
155.750000,7.639583390663e-05
155.800000,7.246826201225e-05
155.850000,2.217995910615e-05
155.900000,2.045788168781e-05
155.950000,6.858186510460e-05
156.000000,7.443152718188e-05
156.050000,7.134050614861e-05
156.100000,8.076343491251e-05
156.150000,8.748234154044e-05
156.200000,1.069549159532e-04
156.250000,1.095375030411e-04
156.300000,8.810842668317e-05
156.350000,9.102434896485e-05
156.400000,1.036338107127e-04
156.450000,7.497146074323e-05
156.500000,3.235604790354e-05
156.550000,2.684316485232e-05
156.600000,3.871084106074e-05
156.650000,3.063422611203e-05
156.700000,3.072680642028e-05
156.750000,5.424722790450e-05
156.800000,3.457608215136e-05
156.850000,-1.360194937314e-05
156.900000,-3.021694275118e-05
156.950000,-6.293450736917e-05
157.000000,-8.359892334064e-05
157.050000,-4.243403569962e-05
157.100000,-2.442046699103e-05
157.150000,-2.187012229069e-05
157.200000,1.080766331938e-05
157.250000,1.027821364361e-05
157.300000,1.233006802537e-06
157.350000,3.345161210647e-05
157.400000,3.473009633761e-05
157.450000,-6.447708191627e-07
157.500000,-1.392782909629e-05
157.550000,-2.940180670439e-05
157.600000,-2.915086520649e-05
157.650000,4.241223910640e-06
157.700000,-3.969350271991e-06
157.750000,-2.146437864248e-05
157.800000,-3.669990747312e-06
157.850000,-6.178198692571e-06
157.900000,-5.070074683369e-06
157.950000,1.586198959549e-05
158.000000,1.379564930245e-05
158.050000,-1.646718079942e-06
158.100000,-1.787300137785e-05
158.150000,-2.872327511108e-05
158.200000,-1.993140490873e-05
158.250000,-1.140518109389e-06
158.300000,-1.821953037620e-05
158.350000,-7.112229780156e-05
158.400000,-8.570007364577e-05
158.450000,-6.765357434241e-05
158.500000,-4.050426534750e-05
158.550000,-3.150107314856e-06
158.600000,-1.214237330027e-05
158.650000,-2.285940729794e-05
158.700000,1.605011870622e-05
158.750000,4.539659871705e-05
158.800000,6.828642587525e-05
158.850000,8.694823540164e-05
158.900000,8.293738010797e-05
158.950000,7.597951244534e-05
159.000000,7.782024877108e-05
159.050000,8.027104514246e-05
159.100000,4.218107168544e-05
159.150000,1.960076335587e-05
159.200000,3.720194938898e-05
159.250000,-3.238946799027e-06
159.300000,-1.132654499879e-05
159.350000,3.393470066611e-05
159.400000,6.000435330154e-06
159.450000,2.138108967046e-06
159.500000,4.094749514305e-05
159.550000,4.992078945684e-05
159.600000,7.197317775865e-05
159.650000,7.215378701007e-05
159.700000,8.043221495334e-05
159.750000,1.191705907335e-04
159.800000,1.023156702553e-04
159.850000,9.038351816289e-05
159.900000,1.189173885847e-04
159.950000,1.382972925655e-04
160.000000,1.542365875252e-04
160.050000,1.519672356217e-04
160.100000,1.335544502705e-04
160.150000,1.037212822211e-04
160.200000,8.419092865908e-05
160.250000,1.078049645843e-04
160.300000,1.185518865908e-04
160.350000,1.065387401274e-04
160.400000,9.860425435995e-05
160.450000,7.188451740898e-05
160.500000,4.677998517425e-05
160.550000,4.555991888457e-05
160.600000,4.470115004906e-05
160.650000,2.435504717484e-05
160.700000,9.819894260870e-06
160.750000,-3.673128879428e-08
160.800000,-3.962417625818e-05
160.850000,-4.830737163505e-05
160.900000,-2.616568766087e-05
160.950000,-5.172504076653e-05
161.000000,-8.818110121226e-05
161.050000,-1.010652945182e-04
161.100000,-9.347070934110e-05
161.150000,-9.162714653677e-05
161.200000,-1.210233790324e-04
161.250000,-1.152474574280e-04
161.300000,-8.956808867608e-05
161.350000,-9.679323200194e-05
161.400000,-1.094378575603e-04
161.450000,-1.286942717317e-04
161.500000,-1.302934139172e-04
161.550000,-1.475927021343e-04
161.600000,-2.210250302585e-04
161.650000,-2.387927436841e-04
161.700000,-2.095669958754e-04
161.750000,-1.943743578511e-04
161.800000,-1.231306074021e-04
161.850000,-5.045380382282e-05
161.900000,-3.535430195020e-05
161.950000,6.917807190439e-06
162.000000,5.304513803316e-05
162.050000,5.900006343023e-05
162.100000,7.129270623140e-05
162.150000,7.517542104687e-05
162.200000,1.044432084684e-04
162.250000,1.823704603662e-04
162.300000,1.980796181925e-04
162.350000,1.921920200575e-04
162.400000,2.238206024934e-04
162.450000,2.137525329850e-04
162.500000,2.102573854529e-04
162.550000,2.099760162151e-04
162.600000,1.591702385905e-04
162.650000,1.481445581667e-04
162.700000,1.591030935358e-04
162.750000,1.446255206218e-04
162.800000,1.269325620889e-04
162.850000,9.216458734666e-05
162.900000,8.925045764969e-05
162.950000,1.124304660980e-04
163.000000,9.698461263993e-05
163.050000,5.945121199644e-05
163.100000,2.707121267262e-05
163.150000,2.841433472606e-05
163.200000,2.513997043085e-05
163.250000,-1.333261734843e-05
163.300000,-1.898037700609e-05
163.350000,-1.816727091204e-05
163.400000,-3.920207317384e-05
163.450000,-3.214391084490e-05
163.500000,-1.937005362878e-05
163.550000,-2.782157956460e-05
163.600000,-4.203789238660e-05
163.650000,-3.316501653191e-05
163.700000,-5.514432075867e-06
163.750000,-4.820784359849e-06
163.800000,-1.568501266302e-05
163.850000,-3.144365636863e-05
163.900000,-5.497383373427e-05
163.950000,-5.537797407251e-05
164.000000,-8.521326224736e-05
164.050000,-1.304346671750e-04
164.100000,-9.613870220871e-05
164.150000,-4.499571333575e-05
164.200000,-3.727798426539e-05
164.250000,-3.085800753378e-05
164.300000,-2.214834221431e-05
164.350000,-6.923588515833e-06
164.400000,1.982366495949e-05
164.450000,3.913569660114e-05
164.500000,5.051626338267e-05
164.550000,5.911959612265e-05
164.600000,7.158666413341e-05
164.650000,7.117885174587e-05
164.700000,4.102610889441e-05
164.750000,1.300039654994e-05
164.800000,1.171299186520e-05
164.850000,2.247414748340e-05
164.900000,5.816764605394e-06
164.950000,-2.953067339712e-05
165.000000,-2.319751388043e-05
165.050000,8.691536770673e-07
165.100000,4.867625708353e-06
165.150000,1.408934998190e-05
165.200000,3.074362166695e-05
165.250000,6.205285119740e-05
165.300000,8.746842249065e-05
165.350000,7.319622206779e-05
165.400000,6.623188732822e-05
165.450000,6.973411353744e-05
165.500000,5.557456014657e-05
165.550000,5.104101678079e-05
165.600000,4.887386422562e-05
165.650000,3.823321751516e-05
165.700000,1.551838453389e-05
165.750000,-2.377213296841e-05
165.800000,-3.006852724574e-05
165.850000,2.730256589753e-06
165.900000,3.501267834168e-05
165.950000,5.836726918757e-05
166.000000,8.172689394721e-05
166.050000,1.233910022289e-04
166.100000,1.371939056533e-04
166.150000,1.003934579933e-04
166.200000,8.753923498010e-05
166.250000,8.870304389580e-05
166.300000,8.385415840464e-05
166.350000,1.053822163334e-04
166.400000,1.127321960217e-04
166.450000,1.002765103620e-04
166.500000,8.992908378828e-05
166.550000,6.749475375615e-05
166.600000,5.850977249989e-05
166.650000,5.846807274851e-05
166.700000,3.570623983813e-05
166.750000,6.124955788709e-06
166.800000,-3.105431155521e-06
166.850000,8.295272471378e-06
166.900000,3.198719867266e-05
166.950000,6.526830654944e-05
167.000000,5.603751415300e-05
167.050000,2.502917829036e-05
167.100000,5.251249845505e-05
167.150000,5.855449543459e-05
167.200000,3.036991423088e-05
167.250000,4.131543588899e-05
167.300000,3.063242849607e-05
167.350000,4.489849269130e-06
167.400000,-1.539580282617e-05
167.450000,-3.674325944177e-05
167.500000,8.813796662920e-07
167.550000,3.367039593961e-05
167.600000,2.663356023345e-05
167.650000,5.283561966665e-05
167.700000,6.882480563588e-05
167.750000,5.589974627981e-05
167.800000,6.444994114975e-05
167.850000,8.898679681054e-05
167.900000,1.065229016173e-04
167.950000,1.151187411471e-04
168.000000,1.298531511028e-04
168.050000,1.264651399964e-04
168.100000,8.720400209231e-05
168.150000,7.555141225664e-05
168.200000,1.072772577351e-04
168.250000,1.025832640715e-04
168.300000,8.091163056372e-05
168.350000,1.314074219759e-04
168.400000,1.784721935370e-04
168.450000,1.567528668012e-04
168.500000,1.371679235492e-04
168.550000,1.286365068836e-04
168.600000,1.278059067307e-04
168.650000,1.276656013914e-04
168.700000,1.047973981588e-04
168.750000,9.605036040179e-05
168.800000,9.589238911269e-05
168.850000,9.630688649694e-05
168.900000,8.418421739315e-05
168.950000,4.035768993993e-05
169.000000,3.164823911810e-05
169.050000,4.618583826658e-05
169.100000,5.738869867478e-05
169.150000,8.450664980160e-05
169.200000,7.740563102116e-05
169.250000,5.775721621059e-05
169.300000,5.476376880594e-05
169.350000,5.690045354684e-05
169.400000,8.061725721633e-05
169.450000,8.817473002836e-05
169.500000,8.737687835451e-05
169.550000,9.179255849684e-05
169.600000,6.666715038346e-05
169.650000,4.383278624122e-05
169.700000,3.257147853088e-05
169.750000,2.812996591110e-05
169.800000,5.529038081968e-05
169.850000,1.020664060992e-04
169.900000,1.383416199180e-04
169.950000,1.512167889870e-04
170.000000,1.519126487970e-04
170.050000,1.409772991103e-04
170.100000,1.446220106386e-04
170.150000,1.607060553050e-04
170.200000,1.332105880124e-04
170.250000,1.121954182249e-04
170.300000,1.168476938077e-04
170.350000,1.013894215773e-04
170.400000,9.574690218585e-05
170.450000,9.691055118018e-05
170.500000,9.857200180392e-05
170.550000,9.614950454271e-05
170.600000,9.185727652020e-05
170.650000,1.112316937568e-04
170.700000,9.014448373662e-05
170.750000,7.393075059970e-05
170.800000,1.314741074266e-04
170.850000,1.549171461370e-04
170.900000,1.506015123729e-04
170.950000,1.656629546797e-04
171.000000,1.686328653494e-04
171.050000,1.739562550769e-04
171.100000,1.594590951481e-04
171.150000,1.334598703931e-04
171.200000,1.351539792011e-04
171.250000,1.308269295796e-04
171.300000,1.041817926576e-04
171.350000,7.516771423450e-05
171.400000,7.148569335696e-05
171.450000,8.382445275584e-05
171.500000,7.562942511680e-05
171.550000,6.532110226939e-05
171.600000,5.166983355230e-05
171.650000,5.441923280999e-06
171.700000,-2.589391002894e-05
171.750000,-5.359052967329e-06
171.800000,2.119827773097e-05
171.850000,3.857475061654e-05
171.900000,4.365796749583e-05
171.950000,2.892896248757e-05
172.000000,5.756178412554e-05
172.050000,9.326091793740e-05
172.100000,4.999039942254e-05
172.150000,1.883487965804e-05
172.200000,4.142380256543e-05
172.250000,3.708066105171e-05
172.300000,1.884185445281e-05
172.350000,2.422506440227e-05
172.400000,8.895825845278e-06
172.450000,-4.433825557259e-05
172.500000,-6.412839738305e-05
172.550000,-4.552709841402e-05
172.600000,-5.432288685029e-05
172.650000,-6.753465831060e-05
172.700000,-5.359283779817e-05
172.750000,-5.524947100502e-05
172.800000,-8.718433420572e-05
172.850000,-7.149807162339e-05
172.900000,1.025383891590e-05
172.950000,4.475089492272e-05
173.000000,1.980046664106e-05
173.050000,1.192879271320e-07
173.100000,-1.372734960401e-06
173.150000,3.218369792351e-05
173.200000,4.741856682206e-05
173.250000,1.128146684695e-05
173.300000,-1.564199814947e-05
173.350000,-2.303836869685e-05
173.400000,-1.500951061881e-05
173.450000,7.399918290368e-06
173.500000,9.108976126900e-06
173.550000,-2.271928954622e-05
173.600000,-3.553890833150e-05
173.650000,-1.520936103109e-05
173.700000,-4.370874664200e-05
173.750000,-8.071377001695e-05
173.800000,-6.873805644752e-05
173.850000,-8.528066729105e-05
173.900000,-1.019485686658e-04
173.950000,-9.327548794508e-05
174.000000,-1.113218000999e-04
174.050000,-1.208508443544e-04
174.100000,-1.076680562475e-04
174.150000,-9.407315676536e-05
174.200000,-7.745259521731e-05
174.250000,-3.771037490021e-05
174.300000,4.589394880545e-06
174.350000,-1.204422241967e-06
174.400000,6.534853090077e-06
174.450000,2.190808671003e-05
174.500000,-1.969555919228e-05
174.550000,-2.178238974310e-05
174.600000,1.921150183322e-05
174.650000,2.402706883221e-05
174.700000,2.589790619484e-05
174.750000,3.294439049533e-05
174.800000,3.647798187666e-05
174.850000,3.199162357389e-05
174.900000,1.398132839594e-05
174.950000,1.908668906169e-05
175.000000,2.914259159535e-05
175.050000,2.463729572528e-05
175.100000,3.662231618258e-05
175.150000,3.479522791906e-05
175.200000,2.295791453108e-05
175.250000,3.213553010642e-05
175.300000,-2.819475291077e-07
175.350000,-2.233634642359e-05
175.400000,3.024281467219e-05
175.450000,2.553501228706e-05
175.500000,-2.235806506177e-05
175.550000,-1.983275284892e-05
175.600000,-2.110697084266e-05
175.650000,-2.139089630004e-05
175.700000,-2.245523227141e-05
175.750000,-3.559255007761e-05
175.800000,-3.462082961902e-05
175.850000,-4.648678842672e-05
175.900000,-3.137591467026e-05
175.950000,7.063904773913e-06
176.000000,2.258498459291e-05
176.050000,4.729785449539e-05
176.100000,4.810437378464e-05
176.150000,2.396628637301e-05
176.200000,1.325205706510e-05
176.250000,3.338223486699e-05
176.300000,8.886450045409e-05
176.350000,1.107742114646e-04
176.400000,1.404479673673e-04
176.450000,1.919291940640e-04
176.500000,2.041014703748e-04
176.550000,2.449099876463e-04
176.600000,2.673417513280e-04
176.650000,2.633625730770e-04
176.700000,2.859806138568e-04
176.750000,2.362742964567e-04
176.800000,1.994602720606e-04
176.850000,2.074728797532e-04
176.900000,1.632086693468e-04
176.950000,1.559603893913e-04
177.000000,1.454227157449e-04
177.050000,1.127524680747e-04
177.100000,1.529928234303e-04
177.150000,1.721741819708e-04
177.200000,1.584502092100e-04
177.250000,1.629854028772e-04
177.300000,1.458114404622e-04
177.350000,1.347452974499e-04
177.400000,1.312484606773e-04
177.450000,9.826924241042e-05
177.500000,5.857737953636e-05
177.550000,4.867987105451e-05
177.600000,6.495857297098e-05
177.650000,7.144963762180e-05
177.700000,5.464714670452e-05
177.750000,2.237272858590e-05
177.800000,2.842503147288e-06
177.850000,1.197161390865e-05
177.900000,2.913029348662e-05
177.950000,3.799592130379e-05
178.000000,1.909466107272e-05
178.050000,1.138950391604e-06
178.100000,1.668441823359e-05
178.150000,1.605166599026e-05
178.200000,-2.529886480146e-06
178.250000,-8.863650629796e-06
178.300000,-3.446672290994e-05
178.350000,-5.937275171946e-05
178.400000,-3.795491297918e-05
178.450000,-3.314376241232e-05
178.500000,-7.844163809102e-05
178.550000,-9.012334738646e-05
178.600000,-5.783094650571e-05
178.650000,-3.275951759374e-05
178.700000,-1.383643739189e-05
178.750000,1.149580248075e-05
178.800000,3.733824145068e-05
178.850000,2.485477343964e-05
178.900000,8.607287521507e-06
178.950000,2.346443631002e-05
179.000000,-6.399171846713e-06
179.050000,-2.912279203885e-05
179.100000,-2.079726892749e-06
179.150000,9.444004909099e-06
179.200000,5.399099418355e-05
179.250000,9.785662790749e-05
179.300000,9.034504060865e-05
179.350000,8.770523501988e-05
179.400000,6.986950395365e-05
179.450000,5.480799955370e-05
179.500000,2.594760541954e-05
179.550000,-3.106410656412e-05
179.600000,-7.435516950119e-06
179.650000,1.852866873195e-05
179.700000,-3.095626872468e-05
179.750000,-5.239399024396e-05
179.800000,-4.148743433129e-05
179.850000,-3.031994347863e-05
179.900000,-2.532662376124e-05
179.950000,-1.862655635246e-05
180.000000,1.621189986820e-06
180.050000,-9.963286139276e-06
180.100000,-3.073526171678e-05
180.150000,-4.060566076567e-05
180.200000,-6.488255678436e-05
180.250000,-6.157451337797e-05
180.300000,-4.487623536623e-05
180.350000,-4.410618939406e-05
180.400000,-4.445939967845e-05
180.450000,-7.832530222206e-05
180.500000,-1.147567953496e-04
180.550000,-1.162285001859e-04
180.600000,-1.365003665528e-04
180.650000,-1.460070513422e-04
